Visit_Id,Person_Id,Place_Id,Entry_Time,Exit_Time
3798,1328,35,2022-11-12T23:10:10,2022-11-13T06:57:50
3799,877,17,2022-11-19T08:03:53,2022-11-20T06:33:34
3800,450,56,2022-11-04T13:28:10,2022-11-05T09:36:32
3801,64,98,2022-11-11T19:10:50,2022-11-12T10:08:04
3802,1310,87,2022-11-25T20:24:33,2022-11-26T05:22:22
3803,1256,94,2022-11-03T20:51:05,2022-11-04T13:06:41
3804,1185,21,2022-11-17T06:01:21,2022-11-17T23:31:22
3805,270,56,2022-11-19T03:19:25,2022-11-19T23:45:10
3806,890,97,2022-10-30T15:29:56,2022-10-31T00:10:09
3807,183,54,2022-11-16T14:57:32,2022-11-17T04:28:47
3808,225,31,2022-11-17T19:51:31,2022-11-18T01:38:42
3809,29,21,2022-11-10T04:43:16,2022-11-10T20:09:06
3810,824,19,2022-11-11T06:30:20,2022-11-11T12:11:46
3811,26,10,2022-10-28T22:58:28,2022-10-29T17:49:37
3812,534,4,2022-11-07T23:29:16,2022-11-08T17:13:19
3813,1347,36,2022-11-10T16:19:31,2022-11-10T20:25:02
3814,108,26,2022-10-29T22:32:48,2022-10-29T23:10:07
3815,958,23,2022-11-14T21:21:58,2022-11-14T23:25:19
3816,527,17,2022-11-13T23:01:11,2022-11-14T12:39:24
3817,1375,46,2022-11-08T09:02:18,2022-11-08T12:24:24
3818,567,72,2022-11-03T05:24:26,2022-11-04T02:02:29
3819,1369,41,2022-11-09T03:57:08,2022-11-09T19:01:48
3820,994,46,2022-10-31T23:54:28,2022-11-01T02:16:32
3821,1198,41,2022-11-03T01:22:10,2022-11-03T04:35:02
3822,370,45,2022-11-03T05:27:48,2022-11-03T20:54:21
3823,178,41,2022-11-13T20:40:13,2022-11-14T08:52:12
3824,942,46,2022-11-17T18:51:20,2022-11-18T07:59:19
3825,31,100,2022-11-01T07:59:36,2022-11-02T00:55:03
3826,287,57,2022-11-04T03:07:39,2022-11-05T02:37:07
3827,1388,1,2022-10-31T16:21:28,2022-11-01T07:57:55
3828,1376,88,2022-11-25T00:06:23,2022-11-25T03:05:12
3829,138,35,2022-11-15T04:56:08,2022-11-15T21:10:55
3830,84,79,2022-10-30T17:02:12,2022-10-31T02:08:12
3831,944,7,2022-11-05T06:16:13,2022-11-05T08:55:24
3832,1289,60,2022-11-06T00:19:59,2022-11-06T17:34:18
3833,167,23,2022-11-11T07:05:57,2022-11-11T12:34:41
3834,1005,52,2022-11-06T14:11:57,2022-11-07T14:03:29
3835,428,28,2022-11-03T03:02:58,2022-11-03T05:08:25
3836,1255,51,2022-11-17T04:20:57,2022-11-17T11:18:26
3837,896,9,2022-11-06T23:51:25,2022-11-07T00:56:15
3838,377,59,2022-11-02T07:19:22,2022-11-02T08:08:26
3839,1270,66,2022-11-14T03:51:49,2022-11-14T10:08:24
3840,1461,16,2022-11-16T11:51:24,2022-11-16T20:56:08
3841,1447,101,2022-11-24T00:25:12,2022-11-24T00:51:02
3842,515,31,2022-11-19T10:32:21,2022-11-20T06:35:33
3843,1303,46,2022-11-09T16:26:20,2022-11-10T03:12:52
3844,134,20,2022-10-31T09:27:06,2022-11-01T00:53:40
3845,185,6,2022-11-17T02:42:31,2022-11-17T19:54:09
3846,905,87,2022-11-05T10:44:46,2022-11-05T11:42:28
3847,402,26,2022-11-22T12:41:51,2022-11-23T10:44:42
3848,381,40,2022-11-12T00:06:28,2022-11-12T04:01:22
3849,251,13,2022-11-01T21:26:26,2022-11-02T00:46:50
3850,11,36,2022-11-03T21:47:00,2022-11-04T13:56:03
3851,189,29,2022-11-02T16:43:34,2022-11-02T20:32:54
3852,161,66,2022-10-29T04:21:10,2022-10-29T11:08:28
3853,169,50,2022-11-01T01:09:26,2022-11-01T02:21:24
3854,216,66,2022-11-25T06:39:59,2022-11-25T06:44:40
3855,1215,18,2022-11-05T11:47:20,2022-11-05T19:17:40
3856,1103,5,2022-11-02T01:21:29,2022-11-02T05:38:29
3857,47,32,2022-11-18T09:54:13,2022-11-18T22:56:00
3858,606,82,2022-11-26T11:05:17,2022-11-27T09:41:43
3859,898,24,2022-11-09T05:06:21,2022-11-10T04:30:37
3860,78,79,2022-11-25T00:09:45,2022-11-25T22:30:55
3861,233,81,2022-11-12T15:17:07,2022-11-12T23:40:33
3862,158,95,2022-11-14T17:25:00,2022-11-15T02:50:30
3863,1451,3,2022-11-10T19:06:55,2022-11-11T08:53:44
3864,834,96,2022-11-13T05:14:44,2022-11-14T01:24:23
3865,1010,16,2022-11-25T10:36:59,2022-11-26T05:50:35
3866,1473,61,2022-11-10T18:24:05,2022-11-11T04:11:21
3867,572,5,2022-11-03T23:56:22,2022-11-04T01:37:46
3868,500,77,2022-11-27T06:40:22,2022-11-28T04:09:40
3869,483,92,2022-11-12T16:52:53,2022-11-12T23:45:37
3870,228,92,2022-11-15T23:48:29,2022-11-16T05:08:50
3871,1236,35,2022-11-17T23:46:16,2022-11-18T07:04:09
3872,1017,80,2022-11-04T11:01:30,2022-11-05T07:00:34
3873,587,10,2022-11-15T20:13:34,2022-11-16T08:34:06
3874,949,60,2022-11-24T07:12:12,2022-11-24T12:57:44
3875,652,12,2022-11-02T11:53:57,2022-11-03T09:41:36
3876,582,29,2022-11-25T15:20:29,2022-11-26T13:53:58
3877,848,36,2022-11-01T06:41:58,2022-11-02T03:36:58
3878,796,38,2022-11-01T22:06:16,2022-11-02T17:53:30
3879,1392,79,2022-11-07T19:05:42,2022-11-08T03:21:20
3880,245,92,2022-11-08T00:16:56,2022-11-08T20:39:42
3881,158,12,2022-11-21T21:57:47,2022-11-22T14:56:56
3882,476,64,2022-11-03T02:42:55,2022-11-03T10:23:46
3883,548,44,2022-11-12T06:04:36,2022-11-12T12:52:57
3884,1381,16,2022-11-18T00:44:31,2022-11-18T21:34:28
3885,587,61,2022-11-21T21:41:13,2022-11-22T07:41:08
3886,904,88,2022-11-25T18:27:57,2022-11-25T19:54:15
3887,892,98,2022-11-13T04:45:57,2022-11-13T10:44:58
3888,1173,46,2022-11-22T06:07:17,2022-11-22T06:33:15
3889,1352,33,2022-11-25T04:21:13,2022-11-25T23:09:25
3890,460,20,2022-11-07T05:34:34,2022-11-07T11:43:36
3891,1271,41,2022-11-23T07:03:55,2022-11-23T11:02:05
3892,386,94,2022-11-02T00:29:04,2022-11-02T20:35:18
3893,1181,0,2022-11-19T12:10:57,2022-11-19T16:31:06
3894,371,35,2022-11-09T20:51:34,2022-11-10T10:28:09
3895,796,62,2022-11-03T17:51:57,2022-11-03T23:04:00
3896,125,26,2022-11-13T02:49:01,2022-11-13T07:10:46
3897,927,22,2022-11-13T23:54:08,2022-11-14T20:08:10
3898,323,32,2022-11-18T04:59:22,2022-11-19T00:49:15
3899,1275,19,2022-10-31T23:00:28,2022-11-01T04:07:55
3900,1396,22,2022-11-22T21:36:09,2022-11-23T14:28:11
3901,1493,95,2022-11-09T09:04:51,2022-11-10T00:22:35
3902,905,64,2022-11-15T16:26:30,2022-11-16T13:51:39
3903,1379,47,2022-11-26T12:54:51,2022-11-27T00:19:44
3904,446,16,2022-11-04T11:56:19,2022-11-04T22:21:23
3905,492,82,2022-11-07T11:44:26,2022-11-07T22:31:21
3906,106,32,2022-11-09T07:20:18,2022-11-10T03:03:28
3907,744,44,2022-11-19T16:36:46,2022-11-19T19:06:33
3908,457,87,2022-11-13T01:24:40,2022-11-13T23:19:04
3909,1139,28,2022-11-03T16:58:06,2022-11-04T06:22:10
3910,1486,80,2022-11-15T18:24:21,2022-11-16T08:54:17
3911,429,36,2022-11-10T10:52:06,2022-11-10T20:15:51
3912,144,33,2022-11-25T04:56:30,2022-11-25T18:48:19
3913,882,62,2022-11-11T08:14:51,2022-11-11T11:38:32
3914,780,98,2022-11-22T20:16:10,2022-11-23T08:39:21
3915,1203,58,2022-11-22T07:08:31,2022-11-22T08:04:11
3916,775,73,2022-11-18T02:50:00,2022-11-18T20:58:03
3917,635,98,2022-11-09T05:13:31,2022-11-09T13:42:44
3918,1126,13,2022-11-03T02:18:06,2022-11-03T19:54:29
3919,887,58,2022-11-15T01:05:45,2022-11-15T20:00:57
3920,1316,13,2022-11-03T22:13:38,2022-11-04T08:06:46
3921,1280,79,2022-11-08T21:38:08,2022-11-09T04:10:36
3922,1161,92,2022-11-11T04:14:39,2022-11-11T09:47:26
3923,432,38,2022-11-04T03:21:54,2022-11-04T05:00:38
3924,1070,22,2022-11-03T08:11:37,2022-11-04T07:43:01
3925,1402,100,2022-11-20T09:05:53,2022-11-20T17:41:53
3926,1451,38,2022-11-01T07:49:15,2022-11-01T11:18:02
3927,1223,37,2022-11-12T16:18:41,2022-11-12T22:09:14
3928,943,58,2022-11-03T16:40:18,2022-11-03T16:56:06
3929,829,62,2022-11-01T02:30:30,2022-11-02T02:05:33
3930,193,65,2022-10-28T19:33:41,2022-10-29T12:50:47
3931,1396,97,2022-10-30T19:28:54,2022-10-30T22:08:37
3932,113,43,2022-11-15T19:28:55,2022-11-15T21:27:56
3933,632,11,2022-11-24T16:44:28,2022-11-24T16:58:58
3934,1097,31,2022-10-31T10:03:16,2022-11-01T02:20:00
3935,761,20,2022-11-15T08:29:10,2022-11-15T17:04:52
3936,829,91,2022-11-27T09:37:29,2022-11-27T19:16:43
3937,862,48,2022-11-17T18:23:05,2022-11-18T03:25:42
3938,681,62,2022-11-14T04:50:50,2022-11-14T13:08:53
3939,193,88,2022-11-09T18:00:59,2022-11-10T12:54:40
3940,360,36,2022-11-16T21:05:12,2022-11-17T16:05:59
3941,128,27,2022-11-02T14:13:28,2022-11-02T16:46:19
3942,512,47,2022-11-24T04:12:54,2022-11-24T08:10:39
3943,338,78,2022-11-12T17:43:28,2022-11-12T23:55:54
3944,27,85,2022-11-01T19:22:29,2022-11-02T02:42:21
3945,27,66,2022-11-25T16:11:38,2022-11-25T21:31:54
3946,834,88,2022-10-31T15:00:46,2022-10-31T21:30:42
3947,1138,67,2022-11-02T07:40:38,2022-11-02T18:47:16
3948,217,53,2022-11-16T08:59:36,2022-11-16T21:58:40
3949,930,63,2022-11-07T08:30:50,2022-11-07T22:30:21
3950,1336,34,2022-11-26T03:49:55,2022-11-26T19:45:53
3951,363,88,2022-11-02T22:06:32,2022-11-03T18:03:00
3952,688,69,2022-11-17T14:05:09,2022-11-18T10:18:23
3953,595,78,2022-11-06T00:44:13,2022-11-06T18:20:22
3954,1292,73,2022-11-16T18:40:57,2022-11-16T21:57:42
3955,1252,5,2022-11-09T20:11:13,2022-11-09T22:57:49
3956,419,22,2022-11-14T02:27:26,2022-11-15T01:21:00
3957,350,88,2022-11-18T16:25:00,2022-11-19T04:38:13
3958,338,99,2022-11-01T12:24:43,2022-11-02T00:43:03
3959,320,92,2022-11-25T08:30:51,2022-11-25T19:08:56
3960,170,46,2022-11-13T21:12:01,2022-11-14T06:16:49
3961,221,94,2022-10-29T17:07:09,2022-10-29T23:17:59
3962,1240,13,2022-11-23T11:05:25,2022-11-24T09:57:31
3963,773,68,2022-11-25T02:04:52,2022-11-25T23:59:57
3964,50,12,2022-11-14T02:08:21,2022-11-14T17:33:56
3965,431,82,2022-11-25T07:29:53,2022-11-25T13:05:23
3966,546,80,2022-11-25T04:34:10,2022-11-25T05:42:30
3967,512,69,2022-11-10T12:23:29,2022-11-10T16:14:17
3968,1268,21,2022-11-15T21:18:46,2022-11-16T18:58:31
3969,1456,66,2022-11-17T21:08:57,2022-11-18T19:31:16
3970,350,2,2022-11-07T22:26:40,2022-11-08T02:28:45
3971,1138,51,2022-11-19T17:28:34,2022-11-20T08:33:01
3972,460,97,2022-10-31T02:42:53,2022-10-31T22:54:04
3973,62,74,2022-11-21T04:57:55,2022-11-22T02:00:07
3974,1148,57,2022-11-24T00:37:39,2022-11-24T02:35:47
3975,821,21,2022-11-22T18:31:05,2022-11-23T11:25:05
3976,561,85,2022-10-30T22:30:37,2022-10-31T13:13:23
3977,903,7,2022-11-09T09:42:31,2022-11-10T00:45:06
3978,786,83,2022-11-16T09:45:40,2022-11-16T13:17:28
3979,1059,62,2022-11-07T05:48:14,2022-11-07T12:15:16
3980,187,29,2022-11-26T23:56:54,2022-11-27T15:51:53
3981,1095,101,2022-11-22T20:31:16,2022-11-23T11:20:14
3982,276,48,2022-11-17T06:41:02,2022-11-17T18:40:49
3983,975,82,2022-11-23T22:43:12,2022-11-24T14:37:53
3984,158,26,2022-11-22T15:11:03,2022-11-23T05:48:58
3985,570,28,2022-11-22T15:05:23,2022-11-23T08:46:30
3986,1125,9,2022-11-03T04:10:04,2022-11-03T16:46:21
3987,73,32,2022-11-21T18:31:05,2022-11-22T07:52:16
3988,1154,62,2022-11-15T04:14:22,2022-11-15T04:48:32
3989,61,28,2022-11-18T03:11:11,2022-11-18T13:57:52
3990,1328,72,2022-11-19T00:08:59,2022-11-19T13:24:51
3991,454,65,2022-11-26T02:33:35,2022-11-26T19:28:00
3992,42,68,2022-11-15T11:18:28,2022-11-16T07:58:22
3993,540,40,2022-11-09T23:18:06,2022-11-10T14:49:13
3994,1362,6,2022-11-24T21:40:21,2022-11-25T01:36:39
3995,573,54,2022-11-14T10:46:02,2022-11-14T13:46:23
3996,122,9,2022-11-23T00:38:07,2022-11-23T12:42:19
3997,6,6,2022-11-25T06:05:22,2022-11-25T14:47:46
3998,736,63,2022-11-04T20:45:15,2022-11-05T13:55:54
3999,282,6,2022-11-04T00:59:39,2022-11-04T20:06:33
4000,1196,21,2022-11-12T12:11:07,2022-11-13T08:37:47
4001,1442,38,2022-11-01T20:20:41,2022-11-02T18:34:46
4002,1020,5,2022-11-07T13:24:23,2022-11-08T05:44:05
4003,499,1,2022-11-25T16:02:12,2022-11-26T05:52:45
4004,1349,66,2022-11-07T11:18:49,2022-11-08T03:55:06
4005,404,70,2022-11-13T07:13:38,2022-11-13T10:34:57
4006,1080,66,2022-11-16T19:01:09,2022-11-16T23:42:58
4007,286,33,2022-11-15T23:00:09,2022-11-16T15:31:50
4008,1150,78,2022-11-16T12:40:03,2022-11-17T02:24:29
4009,367,23,2022-11-11T10:27:22,2022-11-12T00:25:27
4010,1205,19,2022-11-23T11:19:50,2022-11-24T05:48:48
4011,520,76,2022-11-06T19:45:36,2022-11-07T14:07:28
4012,633,72,2022-10-29T08:31:56,2022-10-30T03:49:31
4013,1312,70,2022-11-05T20:11:30,2022-11-06T00:57:04
4014,204,37,2022-11-16T02:12:06,2022-11-16T12:46:05
4015,534,75,2022-11-05T21:10:51,2022-11-06T01:00:42
4016,836,35,2022-11-23T05:50:15,2022-11-24T00:05:55
4017,561,20,2022-11-15T18:19:16,2022-11-16T16:25:04
4018,795,6,2022-11-11T01:24:50,2022-11-11T20:40:25
4019,470,94,2022-11-11T23:53:58,2022-11-12T22:33:34
4020,1252,54,2022-11-10T02:03:01,2022-11-10T16:07:27
4021,1456,6,2022-11-08T02:52:09,2022-11-08T07:17:22
4022,707,15,2022-11-25T09:42:26,2022-11-25T15:36:30
4023,952,18,2022-11-05T06:18:22,2022-11-06T01:05:38
4024,567,87,2022-11-01T00:09:53,2022-11-01T13:30:18
4025,385,89,2022-11-20T15:15:16,2022-11-21T11:42:59
4026,1159,82,2022-10-31T16:16:49,2022-11-01T01:58:38
4027,1473,25,2022-11-05T02:29:34,2022-11-05T18:10:35
4028,493,91,2022-11-06T01:00:56,2022-11-06T20:40:37
4029,118,82,2022-11-24T08:06:15,2022-11-24T14:03:41
4030,518,98,2022-11-21T01:58:07,2022-11-21T09:27:44
4031,199,41,2022-10-31T06:52:11,2022-10-31T12:03:01
4032,404,50,2022-11-09T13:07:40,2022-11-10T12:29:37
4033,219,46,2022-11-23T21:21:07,2022-11-24T13:57:01
4034,100,55,2022-11-05T03:19:20,2022-11-05T03:29:52
4035,1182,0,2022-11-02T00:10:21,2022-11-02T11:32:57
4036,11,59,2022-11-11T06:19:23,2022-11-12T04:43:31
4037,603,65,2022-11-25T12:20:05,2022-11-25T17:09:10
4038,737,80,2022-11-01T10:47:49,2022-11-01T18:58:09
4039,614,91,2022-11-15T09:34:44,2022-11-15T15:58:19
4040,258,96,2022-11-09T05:18:20,2022-11-10T02:05:27
4041,832,63,2022-11-15T11:36:27,2022-11-16T06:10:53
4042,1498,50,2022-11-21T08:17:08,2022-11-21T22:20:53
4043,479,36,2022-11-20T01:39:04,2022-11-20T02:23:23
4044,251,61,2022-11-12T21:26:20,2022-11-13T10:19:47
4045,597,54,2022-11-09T10:11:45,2022-11-10T09:50:24
4046,1080,83,2022-11-26T11:11:55,2022-11-26T11:45:38
4047,605,81,2022-11-12T12:49:38,2022-11-12T18:33:46
4048,1353,14,2022-10-30T06:56:18,2022-10-30T13:28:22
4049,211,101,2022-11-25T22:00:08,2022-11-26T09:01:53
4050,237,48,2022-11-14T14:19:19,2022-11-14T15:29:45
4051,1062,34,2022-11-21T16:10:33,2022-11-22T13:06:16
4052,345,54,2022-11-16T21:41:47,2022-11-17T18:52:19
4053,133,29,2022-10-31T03:05:25,2022-10-31T06:58:31
4054,599,40,2022-11-01T06:39:46,2022-11-01T19:15:03
4055,1450,99,2022-11-27T13:08:04,2022-11-27T20:44:14
4056,30,31,2022-11-13T16:57:23,2022-11-14T00:41:26
4057,425,22,2022-11-24T11:33:34,2022-11-24T19:34:18
4058,1495,72,2022-11-03T00:30:33,2022-11-03T00:54:52
4059,719,2,2022-10-29T04:57:08,2022-10-29T07:27:19
4060,586,57,2022-11-03T14:03:34,2022-11-04T03:27:49
4061,732,29,2022-10-31T13:43:54,2022-10-31T21:58:47
4062,913,2,2022-11-07T03:54:59,2022-11-07T10:59:00
4063,754,63,2022-11-18T08:33:10,2022-11-19T08:06:42
4064,229,27,2022-10-31T22:28:38,2022-11-01T00:58:30
4065,329,3,2022-11-26T20:22:17,2022-11-27T12:34:12
4066,301,51,2022-11-04T15:50:32,2022-11-05T14:42:41
4067,949,3,2022-11-24T23:32:13,2022-11-25T21:24:33
4068,288,93,2022-10-31T07:21:15,2022-11-01T06:06:30
4069,227,94,2022-10-29T18:39:06,2022-10-30T13:14:34
4070,956,16,2022-11-11T09:08:56,2022-11-11T16:52:41
4071,1041,32,2022-10-31T07:02:44,2022-11-01T00:29:23
4072,1088,30,2022-11-16T06:46:25,2022-11-16T10:27:57
4073,923,42,2022-11-15T11:35:31,2022-11-15T23:41:24
4074,1392,26,2022-11-23T16:41:28,2022-11-24T13:34:44
4075,527,98,2022-11-01T15:11:55,2022-11-01T23:16:34
4076,1020,47,2022-11-21T00:58:14,2022-11-21T06:27:29
4077,317,1,2022-11-15T02:40:47,2022-11-15T14:31:07
4078,399,11,2022-11-11T09:42:22,2022-11-11T13:43:11
4079,460,53,2022-11-09T03:49:53,2022-11-09T17:25:34
4080,178,20,2022-11-20T05:42:25,2022-11-20T17:12:24
4081,668,25,2022-11-04T09:24:00,2022-11-05T04:13:56
4082,819,90,2022-11-01T07:43:47,2022-11-01T09:54:35
4083,1237,26,2022-11-10T11:14:49,2022-11-11T10:13:41
4084,142,88,2022-11-08T04:01:51,2022-11-09T03:00:30
4085,417,5,2022-11-06T03:23:20,2022-11-06T21:54:45
4086,1500,76,2022-11-02T01:15:03,2022-11-02T10:14:16
4087,639,7,2022-11-08T11:41:56,2022-11-08T13:58:18
4088,725,78,2022-11-21T08:38:00,2022-11-21T15:15:03
4089,1455,44,2022-11-20T16:55:48,2022-11-21T07:00:57
4090,228,50,2022-11-25T18:19:48,2022-11-26T12:55:21
4091,1248,43,2022-11-24T06:19:56,2022-11-24T14:17:27
4092,1137,91,2022-11-03T01:01:46,2022-11-03T13:34:32
4093,1133,86,2022-10-31T13:30:46,2022-11-01T08:03:13
4094,639,27,2022-11-20T00:23:38,2022-11-20T03:06:50
4095,196,69,2022-11-20T12:17:23,2022-11-20T14:41:14
4096,985,99,2022-11-11T03:46:29,2022-11-11T21:43:23
4097,1369,93,2022-11-09T14:10:23,2022-11-09T20:59:25
4098,1042,61,2022-11-05T22:25:44,2022-11-06T03:08:22
4099,1335,84,2022-11-08T00:42:47,2022-11-08T08:54:14
4100,787,20,2022-11-02T19:56:22,2022-11-03T19:54:12
4101,623,54,2022-11-12T17:19:48,2022-11-13T08:02:48
4102,686,97,2022-11-10T06:47:36,2022-11-10T10:15:55
4103,216,26,2022-11-13T08:21:00,2022-11-14T08:01:26
4104,790,47,2022-11-26T12:03:40,2022-11-27T04:40:40
4105,1426,33,2022-11-16T23:50:43,2022-11-17T02:10:26
4106,94,52,2022-11-19T05:51:41,2022-11-20T05:33:45
4107,1319,59,2022-11-02T05:29:27,2022-11-03T01:08:36
4108,60,2,2022-11-08T02:47:18,2022-11-08T07:14:09
4109,698,91,2022-11-13T05:00:58,2022-11-13T11:47:43
4110,686,33,2022-11-07T22:43:26,2022-11-08T09:44:53
4111,112,98,2022-10-31T20:57:02,2022-11-01T09:09:34
4112,1039,42,2022-11-02T01:26:29,2022-11-02T19:36:07
4113,1117,70,2022-11-02T17:13:32,2022-11-03T06:30:44
4114,1105,58,2022-11-09T01:09:44,2022-11-09T20:53:15
4115,1196,37,2022-10-28T22:48:57,2022-10-29T00:41:51
4116,164,5,2022-11-21T18:42:11,2022-11-22T15:42:25
4117,436,65,2022-11-23T00:58:01,2022-11-23T03:17:30
4118,1137,48,2022-10-28T22:06:42,2022-10-29T02:37:17
4119,1018,93,2022-11-15T19:40:37,2022-11-16T09:23:22
4120,462,72,2022-11-04T05:39:42,2022-11-04T18:24:01
4121,1091,76,2022-11-08T07:57:43,2022-11-09T00:14:53
4122,685,13,2022-11-15T05:50:17,2022-11-15T12:06:18
4123,586,34,2022-11-07T13:03:38,2022-11-07T18:41:43
4124,1383,43,2022-11-02T15:25:23,2022-11-03T06:23:14
4125,757,8,2022-11-06T22:05:22,2022-11-07T13:28:01
4126,195,101,2022-11-25T01:02:28,2022-11-25T16:07:04
4127,137,92,2022-11-08T13:47:12,2022-11-08T16:09:44
4128,207,2,2022-10-29T03:30:46,2022-10-30T00:42:49
4129,396,74,2022-10-30T09:50:49,2022-10-31T09:23:57
4130,1247,91,2022-11-10T12:06:27,2022-11-11T05:49:40
4131,1376,29,2022-11-15T04:57:44,2022-11-15T15:28:23
4132,1331,2,2022-11-21T09:16:59,2022-11-21T22:49:50
4133,890,46,2022-11-05T02:03:36,2022-11-05T11:11:45
4134,516,27,2022-11-10T01:43:47,2022-11-10T13:27:55
4135,593,80,2022-11-20T04:20:11,2022-11-20T09:51:22
4136,1106,87,2022-11-05T02:32:52,2022-11-05T07:24:27
4137,524,7,2022-10-30T14:33:39,2022-10-31T03:56:16
4138,388,91,2022-11-01T16:06:35,2022-11-02T13:41:24
4139,50,60,2022-11-02T00:43:58,2022-11-02T10:22:55
4140,1244,40,2022-11-22T05:39:47,2022-11-22T06:58:09
4141,1370,37,2022-11-03T05:33:13,2022-11-03T15:02:51
4142,653,57,2022-11-04T01:58:10,2022-11-04T18:42:01
4143,1424,88,2022-11-03T01:16:38,2022-11-03T09:23:15
4144,1153,16,2022-11-03T03:16:02,2022-11-03T14:04:51
4145,734,51,2022-11-07T01:23:07,2022-11-07T22:15:44
4146,33,54,2022-11-21T18:34:52,2022-11-22T13:09:49
4147,1193,2,2022-11-08T00:08:26,2022-11-08T20:43:28
4148,439,58,2022-11-04T21:54:32,2022-11-05T02:11:40
4149,805,83,2022-11-11T00:26:28,2022-11-11T22:22:40
4150,842,13,2022-11-20T18:02:27,2022-11-21T02:49:13
4151,678,47,2022-11-20T21:31:05,2022-11-21T12:44:52
4152,157,82,2022-11-02T23:46:19,2022-11-03T04:25:58
4153,786,59,2022-11-08T14:53:02,2022-11-08T15:33:34
4154,888,28,2022-11-01T05:00:10,2022-11-01T17:07:52
4155,253,61,2022-11-15T11:33:26,2022-11-16T06:54:45
4156,598,55,2022-10-29T08:43:15,2022-10-29T18:28:17
4157,651,77,2022-11-06T15:57:16,2022-11-07T06:21:30
4158,386,94,2022-11-09T01:05:30,2022-11-09T19:37:02
4159,1315,93,2022-11-02T07:57:37,2022-11-02T16:33:41
4160,623,33,2022-10-29T04:53:13,2022-10-29T05:20:10
4161,788,84,2022-11-08T10:33:10,2022-11-09T01:38:48
4162,214,43,2022-11-07T13:12:53,2022-11-08T03:33:52
4163,692,49,2022-10-30T13:58:33,2022-10-31T06:56:55
4164,1443,2,2022-11-27T18:00:34,2022-11-28T16:19:53
4165,1383,36,2022-11-16T02:49:15,2022-11-16T21:31:56
4166,1234,46,2022-11-09T18:59:15,2022-11-10T05:32:02
4167,1263,68,2022-11-11T17:29:53,2022-11-12T12:45:23
4168,1251,33,2022-11-13T15:45:12,2022-11-14T15:27:28
4169,1250,85,2022-11-02T08:26:22,2022-11-02T19:53:26
4170,934,90,2022-11-19T12:29:58,2022-11-20T10:38:54
4171,160,23,2022-11-08T01:59:48,2022-11-09T01:18:48
4172,894,96,2022-11-23T05:13:22,2022-11-23T16:34:57
4173,119,16,2022-11-10T07:22:01,2022-11-10T08:29:37
4174,856,63,2022-11-23T15:37:46,2022-11-24T07:53:32
4175,1192,38,2022-10-31T17:59:22,2022-11-01T10:26:53
4176,125,49,2022-11-08T03:53:15,2022-11-08T05:16:17
4177,171,49,2022-11-04T14:43:48,2022-11-05T08:47:47
4178,939,80,2022-11-26T14:08:09,2022-11-27T12:41:44
4179,737,60,2022-11-17T05:46:59,2022-11-17T15:21:41
4180,1253,35,2022-10-28T22:08:26,2022-10-29T12:35:08
4181,1028,97,2022-11-24T23:35:27,2022-11-25T22:17:01
4182,300,80,2022-11-06T23:44:25,2022-11-07T03:49:52
4183,866,83,2022-11-18T02:11:44,2022-11-18T17:07:06
4184,1177,81,2022-11-06T13:42:37,2022-11-07T04:18:25
4185,905,29,2022-11-07T11:18:23,2022-11-07T21:51:29
4186,661,44,2022-11-20T17:25:06,2022-11-21T14:11:44
4187,927,6,2022-10-29T01:58:59,2022-10-29T12:18:56
4188,1166,87,2022-11-13T20:08:16,2022-11-14T15:56:14
4189,1136,93,2022-11-26T15:12:06,2022-11-27T07:05:42
4190,737,25,2022-11-05T03:07:19,2022-11-05T14:18:04
4191,535,78,2022-11-23T22:41:16,2022-11-24T15:11:54
4192,1361,8,2022-11-03T21:32:46,2022-11-04T09:28:46
4193,721,86,2022-11-10T01:16:14,2022-11-10T03:15:59
4194,794,96,2022-11-04T19:08:55,2022-11-05T13:20:30
4195,1314,22,2022-11-26T15:37:25,2022-11-26T23:57:18
4196,1230,0,2022-11-16T19:54:58,2022-11-16T20:24:14
4197,554,6,2022-11-17T23:37:48,2022-11-18T21:52:55
4198,154,13,2022-11-10T12:22:41,2022-11-10T23:27:39
4199,564,20,2022-11-06T15:43:32,2022-11-07T00:08:04
4200,899,74,2022-11-17T23:05:16,2022-11-18T06:20:23
4201,39,35,2022-10-30T02:26:21,2022-10-30T07:04:11
4202,291,75,2022-10-31T02:35:36,2022-10-31T20:22:50
4203,1219,83,2022-11-05T16:58:15,2022-11-06T12:05:12
4204,556,91,2022-11-22T11:42:23,2022-11-23T10:57:10
4205,72,77,2022-11-04T14:00:25,2022-11-05T03:28:05
4206,72,34,2022-11-26T06:06:28,2022-11-26T11:48:53
4207,1099,0,2022-11-09T02:06:05,2022-11-09T08:02:31
4208,1497,98,2022-11-14T01:19:59,2022-11-14T17:05:38
4209,434,28,2022-11-25T00:48:21,2022-11-25T21:22:29
4210,409,39,2022-11-13T13:54:44,2022-11-14T10:07:31
4211,792,60,2022-10-31T09:21:33,2022-10-31T15:54:09
4212,310,60,2022-11-02T05:56:12,2022-11-02T06:43:14
4213,628,55,2022-11-11T23:06:33,2022-11-12T07:44:33
4214,1187,100,2022-11-07T13:34:03,2022-11-08T09:26:20
4215,1342,69,2022-11-13T04:57:18,2022-11-13T19:02:04
4216,653,20,2022-11-22T02:59:17,2022-11-22T23:13:58
